Length 10,Length 25,Length 100,Length 150,Length 200,Length 250,Length 500,Length 750,Length 1000,Length 10000
1.0,1.0,0.5437344908714294,0.15883450210094452,0.23109154403209686,0.3387579321861267,0.2517460286617279,0.3185619115829468,0.32211166620254517,0.2354828268289566
1.0,0.9924706220626831,0.42185789346694946,0.309571236371994,0.3539596199989319,0.2360161542892456,0.30968889594078064,0.21355152130126953,0.21085195243358612,0.249790221452713
1.0,0.9706666469573975,0.4788287580013275,0.3254212439060211,0.3216991424560547,0.23825183510780334,0.26667356491088867,0.2560654282569885,0.24605022370815277,0.23880402743816376
1.0,1.0,0.4282666742801666,0.23715557157993317,0.26594045758247375,0.222324937582016,0.27432727813720703,0.3154802918434143,0.2878013253211975,0.17503462731838226
1.0,0.967457115650177,0.417843759059906,0.28759413957595825,0.2874983549118042,0.27567556500434875,0.24029983580112457,0.2091032713651657,0.20656070113182068,0.25642624497413635
