,Length 10,Length 25,Length 100,Length 150,Length 200,Length 250,Length 500,Length 750,Length 1000,Length 10000
0,0.8733221292495728,0.9574917554855347,0.9150303602218628,0.839705228805542,0.7223598957061768,0.6885859370231628,0.5645434260368347,0.5487238168716431,0.4927254021167755,0.3010227084159851
1,0.9341587424278259,0.9762406945228577,0.9461675882339478,0.8570330142974854,0.7896659970283508,0.7056093215942383,0.5641502737998962,0.44372206926345825,0.5215703248977661,0.28030291199684143
2,0.901509165763855,0.9641904830932617,0.8977978229522705,0.7658251523971558,0.6883808970451355,0.7100045084953308,0.41446664929389954,0.5007556080818176,0.4021090567111969,0.28542831540107727
3,0.9217818379402161,0.9466667175292969,0.9275548458099365,0.8115758299827576,0.7201709747314453,0.7048363089561462,0.519988477230072,0.44266363978385925,0.4821103513240814,0.2568277418613434
4,0.8811671137809753,0.9272345304489136,0.9753555059432983,0.8624439835548401,0.7415475249290466,0.7669195532798767,0.469522088766098,0.3416956961154938,0.43380194902420044,0.34012120962142944
